Ano,Homicídio Doloso por 100 mil habitantes,Furto por 100 mil habitantes,Roubo por 100 mil habitantes,Furto e Roubo de Veículo por 100 mil habitantes,Furto por 100 mil veículos,Roubo por 100 mil veículos,Furto e Roubo de Veículo por 100 mil veículos,Cidade,Regiao
"2008,""13,50"",""1.015,48"",""457,11"",""334,64"",""564,69"",""306,19"",""870,87"",Jacareí,São José dos Campos"
"2009,""14,34"",""1.149,53"",""579,78"",""400,54"",""578,37"",""389,04"",""967,41"",Jacareí,São José dos Campos"
"2010,""16,11"",""1.023,98"",""491,85"",""468,16"",""670,60"",""372,79"",""1.043,38"",Jacareí,São José dos Campos"
"2011,""15,04"",""1.240,00"",""587,35"",""444,03"",""571,25"",""356,30"",""927,55"",Jacareí,São José dos Campos"
"2012,""26,56"",""1.186,29"",""613,65"",""536,77"",""593,63"",""471,57"",""1.065,20"",Jacareí,São José dos Campos"
"2013,""27,72"",""1.036,35"",""574,78"",""486,06"",""492,69"",""429,57"",""922,27"",Jacareí,São José dos Campos"
"2014,""17,41"",""1.018,51"",""658,39"",""554,38"",""506,84"",""541,50"",""1.048,34"",Jacareí,São José dos Campos"
"2015,""15,45"",""894,58"",""558,83"",""350,29"",""379,77"",""241,89"",""621,65"",Jacareí,São José dos Campos"
"2016,""19,85"",""952,40"",""551,77"",""389,35"",""416,27"",""258,99"",""675,26"",Jacareí,São José dos Campos"
"2017,""12,54"",""875,42"",""460,56"",""405,90"",""496,85"",""192,50"",""689,35"",Jacareí,São José dos Campos"
"2018,""16,39"",""865,32"",""378,38"",""406,74"",""446,65"",""229,96"",""676,61"",Jacareí,São José dos Campos"
None,None,None,None,None,None,None,None,Jambeiro,São José dos Campos
None,None,None,None,None,None,None,None,Lagoinha,São José dos Campos
None,None,None,None,None,None,None,None,Lavrinhas,São José dos Campos
None,None,None,None,None,None,None,None,Lorena,São José dos Campos
None,None,None,None,None,None,None,None,Monteiro Lobato,São José dos Campos
None,None,None,None,None,None,None,None,Natividade da Serra,São José dos Campos
None,None,None,None,None,None,None,None,Paraibuna,São José dos Campos
"1999,""13,87"",""1.243,55"",""364,74"",""177,07"",-,-,-,Pindamonhangaba,São José dos Campos"
"2000,""15,14"",""1.382,76"",""362,62"",""160,99"",-,-,-,Pindamonhangaba,São José dos Campos"
"2001,""13,26"",""1.654,84"",""400,06"",""170,01"",""505,73"",""244,26"",""749,99"",Pindamonhangaba,São José dos Campos"
"2002,""14,56"",""1.540,51"",""340,29"",""192,37"",""596,87"",""212,94"",""809,81"",Pindamonhangaba,São José dos Campos"
"2003,""14,33"",""1.831,36"",""521,74"",""164,36"",""510,13"",""151,82"",""661,95"",Pindamonhangaba,São José dos Campos"
"2004,""8,16"",""1.448,04"",""384,26"",""196,58"",""545,49"",""215,33"",""760,82"",Pindamonhangaba,São José dos Campos"
"2005,""10,95"",""1.518,92"",""391,42"",""189,87"",""541,20"",""158,86"",""700,05"",Pindamonhangaba,São José dos Campos"
"2006,""5,76"",""1.529,40"",""311,64"",""195,04"",""586,53"",""95,66"",""682,19"",Pindamonhangaba,São José dos Campos"
"2007,""6,39"",""1.254,96"",""357,75"",""164,68"",""412,98"",""119,30"",""532,28"",Pindamonhangaba,São José dos Campos"
"2008,""7,70"",""1.138,39"",""352,16"",""125,32"",""308,02"",""59,55"",""367,57"",Pindamonhangaba,São José dos Campos"
"2009,""10,36"",""1.215,85"",""440,74"",""156,13"",""311,84"",""105,18"",""417,02"",Pindamonhangaba,São José dos Campos"
"2010,""12,26"",""1.106,90"",""653,92"",""154,62"",""236,63"",""141,64"",""378,27"",Pindamonhangaba,São José dos Campos"
"2011,""13,46"",""1.106,38"",""421,96"",""261,79"",""401,24"",""189,98"",""591,22"",Pindamonhangaba,São José dos Campos"
"2012,""11,97"",""1.047,87"",""524,60"",""183,51"",""229,14"",""156,49"",""385,63"",Pindamonhangaba,São José dos Campos"
"2013,""15,77"",""852,66"",""516,32"",""182,62"",""226,49"",""137,46"",""363,95"",Pindamonhangaba,São José dos Campos"
"2014,""25,31"",""891,73"",""506,87"",""190,16"",""213,05"",""165,28"",""378,33"",Pindamonhangaba,São José dos Campos"
"2015,""17,95"",""847,67"",""431,53"",""166,07"",""197,04"",""114,14"",""311,19"",Pindamonhangaba,São José dos Campos"
"2016,""20,32"",""1.073,30"",""473,77"",""154,96"",""178,93"",""106,42"",""285,35"",Pindamonhangaba,São José dos Campos"
"2017,""13,84"",""1.017,78"",""460,45"",""187,45"",""176,48"",""160,64"",""337,12"",Pindamonhangaba,São José dos Campos"
"2018,""10,51"",""740,64"",""348,06"",""165,07"",""189,68"",""101,38"",""291,06"",Pindamonhangaba,São José dos Campos"
None,None,None,None,None,None,None,None,Piquete,São José dos Campos
None,None,None,None,None,None,None,None,Potim,São José dos Campos
None,None,None,None,None,None,None,None,Queluz,São José dos Campos
None,None,None,None,None,None,None,None,Redenção da Serra,São José dos Campos
None,None,None,None,None,None,None,None,Roseira,São José dos Campos
None,None,None,None,None,None,None,None,Santa Branca,São José dos Campos
None,None,None,None,None,None,None,None,Santo Antônio do Pinhal,São José dos Campos
None,None,None,None,None,None,None,None,São Bento do Sapucaí,São José dos Campos
None,None,None,None,None,None,None,None,São José do Barreiro,São José dos Campos
"1999,""47,85"",""870,79"",""573,62"",""474,32"",-,-,-,São José dos Campos,São José dos Campos"
"2000,""48,71"",""957,24"",""564,79"",""604,76"",-,-,-,São José dos Campos,São José dos Campos"
"2001,""42,15"",""840,37"",""535,50"",""567,79"",""1.078,91"",""744,86"",""1.823,77"",São José dos Campos,São José dos Campos"
"2002,""33,37"",""853,89"",""513,34"",""464,89"",""921,39"",""515,89"",""1.437,27"",São José dos Campos,São José dos Campos"
"2003,""30,90"",""951,67"",""586,89"",""484,13"",""897,01"",""546,42"",""1.443,42"",São José dos Campos,São José dos Campos"
"2004,""24,16"",""1.037,13"",""502,84"",""493,97"",""912,36"",""518,62"",""1.430,98"",São José dos Campos,São José dos Campos"
"2005,""14,55"",""1.164,96"",""593,69"",""548,85"",""928,10"",""590,48"",""1.518,58"",São José dos Campos,São José dos Campos"
"2006,""14,50"",""1.124,31"",""569,74"",""519,68"",""838,23"",""513,37"",""1.351,60"",São José dos Campos,São José dos Campos"
"2007,""11,63"",""1.080,56"",""561,46"",""400,00"",""621,87"",""349,25"",""971,11"",São José dos Campos,São José dos Campos"
"2008,""9,33"",""931,98"",""523,37"",""453,14"",""651,54"",""365,64"",""1.017,19"",São José dos Campos,São José dos Campos"
"2009,""11,13"",""959,56"",""620,72"",""441,14"",""565,30"",""359,61"",""924,91"",São José dos Campos,São José dos Campos"
"2010,""8,74"",""973,76"",""562,54"",""401,05"",""499,65"",""291,20"",""790,84"",São José dos Campos,São José dos Campos"
"2011,""9,72"",""944,84"",""546,92"",""448,42"",""495,46"",""342,72"",""838,18"",São José dos Campos,São José dos Campos"
"2012,""10,21"",""929,68"",""466,15"",""441,86"",""512,42"",""279,23"",""791,65"",São José dos Campos,São José dos Campos"
"2013,""9,93"",""892,91"",""438,59"",""443,93"",""494,53"",""272,19"",""766,73"",São José dos Campos,São José dos Campos"
"2014,""8,29"",""797,58"",""481,59"",""448,44"",""472,87"",""304,62"",""777,49"",São José dos Campos,São José dos Campos"
"2015,""9,52"",""802,76"",""514,60"",""422,12"",""486,86"",""214,05"",""700,92"",São José dos Campos,São José dos Campos"
"2016,""10,88"",""937,64"",""625,58"",""473,38"",""572,05"",""206,24"",""778,29"",São José dos Campos,São José dos Campos"
"2017,""6,69"",""903,65"",""456,41"",""473,86"",""588,04"",""181,99"",""770,02"",São José dos Campos,São José dos Campos"
"2018,""5,58"",""814,47"",""407,23"",""415,25"",""506,27"",""163,22"",""669,48"",São José dos Campos,São José dos Campos"
None,None,None,None,None,None,None,None,São Luís do Paraitinga,São José dos Campos
"1999,""26,65"",""1.327,20"",""137,33"",""120,93"",-,-,-,São Sebastião,São José dos Campos"
"2000,""31,41"",""1.453,73"",""193,37"",""114,85"",-,-,-,São Sebastião,São José dos Campos"
"2001,""27,59"",""1.084,68"",""246,43"",""58,04"",""570,73"",""111,91"",""682,63"",São Sebastião,São José dos Campos"
"2002,""32,35"",""1.256,03"",""194,09"",""93,35"",""864,32"",""150,75"",""1.015,08"",São Sebastião,São José dos Campos"
"2003,""31,45"",""1.451,00"",""241,68"",""98,83"",""841,92"",""143,31"",""985,22"",São Sebastião,São José dos Campos"
"2004,""30,59"",""1.429,98"",""286,69"",""73,42"",""514,87"",""171,62"",""686,50"",São Sebastião,São José dos Campos"
"2005,""26,36"",""1.305,16"",""353,71"",""119,89"",""840,01"",""256,67"",""1.096,68"",São Sebastião,São José dos Campos"
"2006,""21,51"",""1.140,77"",""284,57"",""100,92"",""705,49"",""172,77"",""878,27"",São Sebastião,São José dos Campos"
"2007,""14,50"",""1.020,39"",""181,21"",""82,15"",""606,95"",""73,37"",""680,32"",São Sebastião,São José dos Campos"
"2008,""11,76"",""1.015,54"",""152,92"",""58,03"",""409,51"",""42,78"",""452,30"",São Sebastião,São José dos Campos"
"2009,""12,22"",""1.115,21"",""253,60"",""56,52"",""367,14"",""38,36"",""405,50"",São Sebastião,São José dos Campos"
"2010,""14,14"",""1.146,05"",""223,26"",""41,67"",""242,08"",""29,05"",""271,13"",São Sebastião,São José dos Campos"
"2011,""10,90"",""1.208,01"",""186,69"",""30,51"",""159,75"",""21,59"",""181,34"",São Sebastião,São José dos Campos"
"2012,""7,17"",""1.276,32"",""185,71"",""62,38"",""290,85"",""51,09"",""341,94"",São Sebastião,São José dos Campos"
"2013,""11,18"",""1.150,68"",""220,77"",""82,44"",""379,98"",""47,05"",""427,03"",São Sebastião,São José dos Campos"
"2014,""17,10"",""974,56"",""231,84"",""58,13"",""236,48"",""63,53"",""300,01"",São Sebastião,São José dos Campos"
"2015,""14,73"",""893,31"",""195,54"",""59,60"",""230,07"",""50,43"",""280,49"",São Sebastião,São José dos Campos"
"2016,""17,08"",""858,76"",""259,53"",""57,16"",""214,96"",""44,78"",""259,74"",São Sebastião,São José dos Campos"
"2017,""9,67"",""695,78"",""186,36"",""49,01"",""171,97"",""45,86"",""217,83"",São Sebastião,São José dos Campos"
"2018,""6,93"",""654,79"",""122,14"",""54,15"",""223,47"",""13,79"",""237,26"",São Sebastião,São José dos Campos"
None,None,None,None,None,None,None,None,Silveiras,São José dos Campos
"1999,""14,62"",""1.195,74"",""327,44"",""81,44"",-,-,-,Taubaté,São José dos Campos"
"2000,""16,82"",""1.153,35"",""338,09"",""249,05"",-,-,-,Taubaté,São José dos Campos"
"2001,""17,37"",""1.420,65"",""355,06"",""313,86"",""760,36"",""192,54"",""952,91"",Taubaté,São José dos Campos"
"2002,""13,14"",""1.455,20"",""324,09"",""308,56"",""714,86"",""183,06"",""897,92"",Taubaté,São José dos Campos"
"2003,""12,96"",""1.559,57"",""389,50"",""332,96"",""691,78"",""249,84"",""941,63"",Taubaté,São José dos Campos"
"2004,""13,94"",""1.576,80"",""478,34"",""340,84"",""664,31"",""257,76"",""922,06"",Taubaté,São José dos Campos"
"2005,""10,70"",""1.723,93"",""553,37"",""424,58"",""808,47"",""285,57"",""1.094,04"",Taubaté,São José dos Campos"
"2006,""13,96"",""1.695,73"",""586,62"",""457,60"",""767,85"",""339,65"",""1.107,50"",Taubaté,São José dos Campos"
"2007,""9,69"",""1.731,26"",""517,96"",""289,91"",""493,07"",""154,92"",""647,99"",Taubaté,São José dos Campos"
"2008,""12,52"",""1.542,26"",""494,08"",""353,81"",""567,19"",""161,51"",""728,70"",Taubaté,São José dos Campos"
"2009,""17,82"",""1.733,92"",""535,05"",""436,48"",""629,23"",""208,81"",""838,04"",Taubaté,São José dos Campos"
"2010,""16,17"",""1.368,64"",""477,77"",""351,68"",""464,06"",""165,18"",""629,24"",Taubaté,São José dos Campos"
"2011,""20,61"",""1.280,42"",""442,09"",""475,49"",""519,70"",""283,26"",""802,96"",Taubaté,São José dos Campos"
"2012,""21,45"",""1.311,70"",""537,55"",""492,19"",""464,16"",""325,42"",""789,57"",Taubaté,São José dos Campos"
"2013,""18,78"",""1.256,26"",""569,70"",""393,01"",""375,93"",""230,93"",""606,86"",Taubaté,São José dos Campos"
"2014,""15,14"",""1.295,10"",""560,50"",""295,56"",""266,73"",""189,69"",""456,42"",Taubaté,São José dos Campos"
"2015,""16,34"",""1.173,32"",""511,94"",""255,63"",""241,56"",""134,03"",""375,59"",Taubaté,São José dos Campos"
"2016,""17,54"",""1.024,12"",""436,16"",""271,55"",""304,33"",""90,81"",""395,14"",Taubaté,São José dos Campos"
"2017,""13,71"",""1.121,21"",""415,86"",""244,70"",""268,49"",""83,09"",""351,58"",Taubaté,São José dos Campos"
"2018,""13,18"",""981,07"",""374,90"",""247,41"",""266,55"",""83,41"",""349,96"",Taubaté,São José dos Campos"
None,None,None,None,None,None,None,None,Tremembé,São José dos Campos
"1999,""11,58"",""1.206,34"",""183,53"",""95,33"",-,-,-,Ubatuba,São José dos Campos"
"2000,""24,97"",""1.512,84"",""181,68"",""86,10"",-,-,-,Ubatuba,São José dos Campos"
"2001,""10,88"",""1.581,19"",""196,60"",""72,79"",""636,17"",""177,75"",""813,92"",Ubatuba,São José dos Campos"
"2002,""15,51"",""1.615,77"",""233,51"",""58,79"",""488,33"",""107,60"",""595,93"",Ubatuba,São José dos Campos"
"2003,""18,33"",""1.897,84"",""290,93"",""63,77"",""458,89"",""142,93"",""601,82"",Ubatuba,São José dos Campos"
"2004,""13,24"",""1.588,36"",""303,66"",""45,16"",""295,57"",""103,11"",""398,68"",Ubatuba,São José dos Campos"
"2005,""15,97"",""1.309,18"",""288,31"",""40,32"",""283,51"",""57,99"",""341,49"",Ubatuba,São José dos Campos"
"2006,""20,81"",""1.386,83"",""239,31"",""37,16"",""252,45"",""48,09"",""300,53"",Ubatuba,São José dos Campos"
"2007,""10,17"",""1.389,06"",""183,80"",""38,50"",""217,61"",""78,12"",""295,73"",Ubatuba,São José dos Campos"
"2008,""5,68"",""1.016,00"",""174,78"",""30,55"",""205,25"",""15,39"",""220,65"",Ubatuba,São José dos Campos"
"2009,""13,90"",""877,38"",""235,68"",""45,89"",""221,96"",""83,23"",""305,19"",Ubatuba,São José dos Campos"
"2010,""12,25"",""884,40"",""159,87"",""61,91"",""330,21"",""45,40"",""375,61"",Ubatuba,São José dos Campos"
"2011,""13,98"",""925,54"",""159,14"",""63,92"",""309,60"",""48,49"",""358,09"",Ubatuba,São José dos Campos"
"2012,""13,21"",""810,06"",""160,56"",""56,82"",""250,90"",""36,80"",""287,70"",Ubatuba,São José dos Campos"
"2013,""9,67"",""736,06"",""174,03"",""60,59"",""249,39"",""36,50"",""285,89"",Ubatuba,São José dos Campos"
"2014,""13,92"",""737,75"",""168,94"",""43,66"",""185,59"",""20,95"",""206,54"",Ubatuba,São José dos Campos"
"2015,""17,40"",""810,14"",""208,75"",""57,78"",""219,32"",""20,64"",""239,96"",Ubatuba,São José dos Campos"
"2016,""16,48"",""836,44"",""243,61"",""76,93"",""264,91"",""38,53"",""303,44"",Ubatuba,São José dos Campos"
"2017,""8,40"",""843,19"",""230,45"",""52,81"",""184,07"",""15,91"",""199,97"",Ubatuba,São José dos Campos"
"2018,""11,18"",""785,69"",""185,98"",""34,13"",""92,06"",""32,12"",""124,18"",Ubatuba,São José dos Campos"
None,None,None,None,None,None,None,None,Águas de Lindóia,Campinas
None,None,None,None,None,None,None,None,Amparo,Campinas
"1999,""18,12"",""981,27"",""246,83"",""288,34"",-,-,-,Atibaia,Campinas"
"2000,""18,38"",""1.072,54"",""239,65"",""349,92"",-,-,-,Atibaia,Campinas"
"2001,""14,42"",""1.226,90"",""267,44"",""308,53"",""808,61"",""384,79"",""1.193,40"",Atibaia,Campinas"
"2002,""16,29"",""1.186,61"",""426,47"",""282,66"",""753,45"",""286,78"",""1.040,23"",Atibaia,Campinas"
"2003,""16,72"",""1.672,27"",""415,80"",""307,15"",""781,95"",""292,32"",""1.074,27"",Atibaia,Campinas"
"2004,""13,02"",""1.779,96"",""336,40"",""269,25"",""653,13"",""247,50"",""900,63"",Atibaia,Campinas"
"2005,""20,23"",""1.484,79"",""293,32"",""228,58"",""553,41"",""170,94"",""724,34"",Atibaia,Campinas"
"2006,""13,28"",""1.609,44"",""315,38"",""289,49"",""659,08"",""196,16"",""855,24"",Atibaia,Campinas"
"2007,""14,40"",""1.979,39"",""321,94"",""316,05"",""611,10"",""241,97"",""853,07"",Atibaia,Campinas"
"2008,""14,19"",""1.486,09"",""333,47"",""376,68"",""711,70"",""230,78"",""942,48"",Atibaia,Campinas"
"2009,""15,89"",""1.304,27"",""469,72"",""310,18"",""531,68"",""193,07"",""724,75"",Atibaia,Campinas"
"2010,""11,90"",""1.212,91"",""330,62"",""231,69"",""360,78"",""137,31"",""498,10"",Atibaia,Campinas"
"2011,""13,58"",""1.176,00"",""343,23"",""303,10"",""449,76"",""147,08"",""596,84"",Atibaia,Campinas"
"2012,""10,39"",""1.239,37"",""328,34"",""222,56"",""308,02"",""101,17"",""409,19"",Atibaia,Campinas"
"2013,""4,82"",""1.139,83"",""317,32"",""278,79"",""371,21"",""118,45"",""489,66"",Atibaia,Campinas"
"2014,""13,67"",""1.029,17"",""376,14"",""267,39"",""356,37"",""113,91"",""470,28"",Atibaia,Campinas"
"2015,""7,04"",""895,51"",""360,67"",""265,07"",""306,48"",""137,52"",""444,00"",Atibaia,Campinas"
"2016,""6,96"",""1.046,19"",""362,25"",""222,57"",""288,71"",""78,39"",""367,10"",Atibaia,Campinas"
"2017,""5,73"",""973,33"",""359,77"",""209,10"",""209,90"",""130,60"",""340,50"",Atibaia,Campinas"
"2018,""6,77"",""914,07"",""226,26"",""237,54"",""222,17"",""158,05"",""380,22"",Atibaia,Campinas"
None,None,None,None,None,None,None,None,Bom Jesus dos Perdões,Campinas
"1999,""10,40"",""1.690,47"",""165,72"",""212,87"",-,-,-,Bragança Paulista,Campinas"
"2000,""5,43"",""1.654,04"",""211,59"",""223,79"",-,-,-,Bragança Paulista,Campinas"
"2001,""6,65"",""1.840,84"",""243,41"",""243,41"",""685,07"",""159,16"",""844,23"",Bragança Paulista,Campinas"
"2002,""6,53"",""1.649,07"",""233,90"",""154,85"",""411,72"",""101,85"",""513,57"",Bragança Paulista,Campinas"
"2003,""8,35"",""1.733,12"",""197,14"",""118,15"",""299,64"",""75,42"",""375,06"",Bragança Paulista,Campinas"
"2004,""6,32"",""1.730,71"",""215,39"",""223,60"",""579,08"",""99,71"",""678,79"",Bragança Paulista,Campinas"
"2005,""8,70"",""1.888,57"",""258,61"",""220,06"",""527,80"",""103,42"",""631,22"",Bragança Paulista,Campinas"
"2006,""4,28"",""1.667,52"",""188,41"",""247,13"",""578,35"",""95,00"",""673,36"",Bragança Paulista,Campinas"
"2007,""7,23"",""1.850,20"",""147,61"",""145,80"",""297,78"",""71,77"",""369,55"",Bragança Paulista,Campinas"
"2008,""7,13"",""1.439,91"",""204,26"",""185,85"",""346,26"",""92,52"",""438,79"",Bragança Paulista,Campinas"
"2009,""4,68"",""1.297,31"",""196,03"",""282,63"",""514,18"",""111,38"",""625,56"",Bragança Paulista,Campinas"
"2010,""4,04"",""1.198,64"",""190,26"",""202,94"",""339,67"",""76,93"",""416,60"",Bragança Paulista,Campinas"
"2011,""5,12"",""1.226,54"",""217,32"",""254,86"",""421,45"",""65,17"",""486,62"",Bragança Paulista,Campinas"
"2012,""5,62"",""1.165,93"",""189,83"",""187,02"",""271,85"",""64,68"",""336,53"",Bragança Paulista,Campinas"
"2013,""4,43"",""1.169,58"",""187,35"",""192,34"",""262,28"",""68,67"",""330,96"",Bragança Paulista,Campinas"
"2014,""5,47"",""1.042,77"",""271,36"",""212,27"",""286,80"",""78,05"",""364,85"",Bragança Paulista,Campinas"
"2015,""2,70"",""898,56"",""194,40"",""156,06"",""199,51"",""52,27"",""251,78"",Bragança Paulista,Campinas"
"2016,""3,74"",""1.121,77"",""209,50"",""129,33"",""158,97"",""45,66"",""204,63"",Bragança Paulista,Campinas"
"2017,""5,82"",""1.099,11"",""170,84"",""84,10"",""93,39"",""36,86"",""130,25"",Bragança Paulista,Campinas"
"2018,""3,64"",""903,13"",""143,94"",""149,66"",""176,87"",""51,55"",""228,42"",Bragança Paulista,Campinas"
None,None,None,None,None,None,None,None,Cabreúva,Campinas
"1999,""52,69"",""1.126,10"",""890,68"",""1.571,12"",-,-,-,Campinas,Campinas"
"2000,""50,17"",""1.134,37"",""1.136,65"",""1.838,94"",-,-,-,Campinas,Campinas"
"2001,""55,28"",""1.393,44"",""1.110,10"",""1.440,16"",""1.486,70"",""1.991,13"",""3.477,82"",Campinas,Campinas"
"2002,""45,68"",""1.349,33"",""867,52"",""1.046,31"",""1.107,88"",""1.371,17"",""2.479,05"",Campinas,Campinas"
"2003,""49,38"",""1.558,07"",""984,34"",""1.088,09"",""1.267,31"",""1.239,04"",""2.506,35"",Campinas,Campinas"
"2004,""35,73"",""1.714,24"",""976,30"",""972,45"",""1.285,84"",""871,38"",""2.157,22"",Campinas,Campinas"
"2005,""21,87"",""1.688,33"",""943,56"",""992,08"",""1.059,82"",""1.032,84"",""2.092,66"",Campinas,Campinas"
"2006,""15,75"",""1.609,62"",""942,89"",""1.026,38"",""949,31"",""1.080,81"",""2.030,12"",Campinas,Campinas"
"2007,""13,49"",""1.521,42"",""921,17"",""830,49"",""712,73"",""814,02"",""1.526,76"",Campinas,Campinas"
"2008,""13,35"",""1.412,70"",""847,13"",""712,69"",""630,54"",""603,98"",""1.234,52"",Campinas,Campinas"
"2009,""14,43"",""1.590,56"",""988,55"",""853,08"",""674,81"",""731,97"",""1.406,79"",Campinas,Campinas"
"2010,""14,55"",""1.626,76"",""825,29"",""860,87"",""635,48"",""699,57"",""1.335,05"",Campinas,Campinas"
"2011,""13,39"",""1.724,50"",""823,94"",""841,28"",""626,28"",""605,33"",""1.231,62"",Campinas,Campinas"
"2012,""13,08"",""1.706,95"",""791,21"",""905,11"",""675,56"",""588,66"",""1.264,22"",Campinas,Campinas"
"2013,""12,23"",""1.480,60"",""688,91"",""832,97"",""535,28"",""587,52"",""1.122,81"",Campinas,Campinas"
"2014,""12,91"",""1.720,56"",""796,71"",""715,43"",""516,07"",""452,43"",""968,50"",Campinas,Campinas"
"2015,""10,67"",""1.595,44"",""783,31"",""600,86"",""449,11"",""346,31"",""795,42"",Campinas,Campinas"
"2016,""10,06"",""1.526,32"",""827,13"",""643,26"",""465,78"",""384,14"",""849,93"",Campinas,Campinas"
"2017,""11,91"",""1.475,56"",""805,82"",""650,79"",""476,31"",""375,83"",""852,14"",Campinas,Campinas"
"2018,""11,67"",""1.397,38"",""603,68"",""596,47"",""430,31"",""346,69"",""777,00"",Campinas,Campinas"
None,None,None,None,None,None,None,None,Campo Limpo Paulista,Campinas
None,None,None,None,None,None,None,None,Estiva Gerbi,Campinas
None,None,None,None,None,None,None,None,Holambra,Campinas
"1999,""12,77"",""1.287,11"",""355,48"",""441,34"",-,-,-,Indaiatuba,Campinas"
"2000,""17,09"",""1.139,35"",""303,46"",""313,71"",-,-,-,Indaiatuba,Campinas"
"2001,""23,68"",""1.283,22"",""299,92"",""360,43"",""811,99"",""215,65"",""1.027,64"",Indaiatuba,Campinas"
"2002,""16,51"",""1.179,50"",""322,03"",""295,99"",""614,24"",""185,30"",""799,55"",Indaiatuba,Campinas"
"2003,""19,65"",""1.485,63"",""426,83"",""297,86"",""589,42"",""174,94"",""764,36"",Indaiatuba,Campinas"
"2004,""13,07"",""1.417,93"",""357,75"",""378,55"",""745,27"",""185,59"",""930,85"",Indaiatuba,Campinas"
"2005,""9,20"",""1.057,37"",""327,34"",""451,02"",""853,54"",""203,61"",""1.057,15"",Indaiatuba,Campinas"
"2006,""6,14"",""1.032,42"",""325,73"",""398,24"",""727,65"",""155,93"",""883,58"",Indaiatuba,Campinas"
"2007,""14,08"",""1.203,27"",""419,14"",""467,88"",""777,57"",""159,42"",""936,99"",Indaiatuba,Campinas"
"2008,""7,89"",""887,73"",""452,55"",""577,26"",""890,53"",""169,03"",""1.059,56"",Indaiatuba,Campinas"
"2009,""11,25"",""847,03"",""486,94"",""435,28"",""524,92"",""228,38"",""753,30"",Indaiatuba,Campinas"
"2010,""9,45"",""697,20"",""423,20"",""208,86"",""228,89"",""109,61"",""338,50"",Indaiatuba,Campinas"
"2011,""5,34"",""825,90"",""360,00"",""237,08"",""268,86"",""90,60"",""359,47"",Indaiatuba,Campinas"
"2012,""6,64"",""906,99"",""300,91"",""155,67"",""161,80"",""63,08"",""224,88"",Indaiatuba,Campinas"
"2013,""6,49"",""867,07"",""359,81"",""175,27"",""176,76"",""66,21"",""242,97"",Indaiatuba,Campinas"
"2014,""4,08"",""725,67"",""291,72"",""188,44"",""200,91"",""62,74"",""263,65"",Indaiatuba,Campinas"
"2015,""3,10"",""808,50"",""308,89"",""177,90"",""178,33"",""59,05"",""237,39"",Indaiatuba,Campinas"
"2016,""2,18"",""760,29"",""273,49"",""143,51"",""127,30"",""61,36"",""188,65"",Indaiatuba,Campinas"
"2017,""0,86"",""733,92"",""190,04"",""104,91"",""100,84"",""35,10"",""135,93"",Indaiatuba,Campinas"
"2018,""2,91"",""730,31"",""167,32"",""64,35"",""66,03"",""17,18"",""83,21"",Indaiatuba,Campinas"
None,None,None,None,None,None,None,None,Itapira,Campinas
"1999,""7,65"",""974,88"",""174,59"",""313,49"",-,-,-,Itatiba,Campinas"
"2000,""11,16"",""969,29"",""207,00"",""304,92"",-,-,-,Itatiba,Campinas"
"2001,""7,22"",""1.051,34"",""211,71"",""211,71"",""320,94"",""279,97"",""600,91"",Itatiba,Campinas"
"2002,""11,73"",""1.153,54"",""178,37"",""181,89"",""308,76"",""189,76"",""498,52"",Itatiba,Campinas"
"2003,""12,60"",""1.742,93"",""238,35"",""200,53"",""341,05"",""187,12"",""528,17"",Itatiba,Campinas"
"2004,""14,55"",""1.556,19"",""270,93"",""269,81"",""488,15"",""195,83"",""683,98"",Itatiba,Campinas"
"2005,""14,23"",""1.412,17"",""328,41"",""390,81"",""750,57"",""192,93"",""943,50"",Itatiba,Campinas"
"2006,""15,00"",""1.459,04"",""228,18"",""294,59"",""518,77"",""157,35"",""676,12"",Itatiba,Campinas"
"2007,""19,93"",""1.427,76"",""355,63"",""316,81"",""545,82"",""129,75"",""675,57"",Itatiba,Campinas"
"2008,""13,37"",""1.157,62"",""350,57"",""410,20"",""594,73"",""237,89"",""832,62"",Itatiba,Campinas"
"2009,""6,05"",""814,31"",""317,46"",""244,90"",""232,83"",""238,65"",""471,48"",Itatiba,Campinas"
"2010,""9,87"",""906,37"",""187,59"",""176,73"",""197,81"",""121,18"",""318,99"",Itatiba,Campinas"
"2011,""2,91"",""985,08"",""235,84"",""247,48"",""277,37"",""138,69"",""416,06"",Itatiba,Campinas"
"2012,""1,91"",""954,00"",""247,09"",""266,17"",""204,38"",""218,01"",""422,39"",Itatiba,Campinas"
"2013,""8,44"",""868,36"",""243,82"",""365,72"",""296,28"",""259,24"",""555,52"",Itatiba,Campinas"
"2014,""8,30"",""1.072,05"",""341,06"",""461,82"",""421,60"",""282,47"",""704,08"",Itatiba,Campinas"
"2015,""4,53"",""1.163,42"",""424,96"",""289,95"",""238,35"",""185,39"",""423,74"",Itatiba,Campinas"
"2016,""3,58"",""1.202,67"",""399,70"",""297,76"",""306,86"",""126,12"",""432,98"",Itatiba,Campinas"
"2017,""4,41"",""993,61"",""353,85"",""172,96"",""166,57"",""82,65"",""249,22"",Itatiba,Campinas"
"2018,""5,17"",""833,32"",""380,03"",""211,13"",""167,10"",""136,16"",""303,26"",Itatiba,Campinas"
None,None,None,None,None,None,None,None,Itupeva,Campinas
None,None,None,None,None,None,None,None,Jaguariúna,Campinas
